repositorio,status_final,tempo_analise_horas,tamanho_arquivos,tamanho_linhas_adicionadas,tamanho_linhas_removidas,descricao_caracteres,interacoes_participantes,interacoes_comentarios,numero_revisoes
browser-use/browser-use,MERGED,1.31,3,290,72,806,1,1,1
browser-use/browser-use,MERGED,571.15,14,1422,8,2663,3,2,3
browser-use/browser-use,MERGED,102.18,1,5,1,1260,3,1,2
browser-use/browser-use,MERGED,207.31,1,4,1,393,3,2,1
browser-use/browser-use,MERGED,7.47,3,64,0,407,1,1,1
browser-use/browser-use,MERGED,225.59,1,312,0,1662,3,2,1
browser-use/browser-use,MERGED,8.95,7,546,2,583,1,1,1
browser-use/browser-use,MERGED,1.31,1,15,14,283,1,1,2
browser-use/browser-use,MERGED,2.88,2,176,2,599,1,1,1
browser-use/browser-use,CLOSED,246.24,4,183,12,2048,2,2,1
browser-use/browser-use,CLOSED,6.9,2,90,0,603,2,1,1
browser-use/browser-use,MERGED,22.48,1,7,1,275,1,1,1
browser-use/browser-use,CLOSED,23.11,4,171,0,2065,4,2,1
browser-use/browser-use,MERGED,11.09,4,19,7,141,1,1,1
browser-use/browser-use,MERGED,18.37,0,0,0,226,3,1,1
browser-use/browser-use,MERGED,32.32,1,4,8,236,1,1,1
browser-use/browser-use,MERGED,146.78,1,44,0,522,1,1,4
browser-use/browser-use,CLOSED,11.17,4,281,0,886,1,0,1
browser-use/browser-use,MERGED,15.86,11,224,14,721,2,1,2
browser-use/browser-use,MERGED,350.83,5,12,21,577,2,3,3
browser-use/browser-use,MERGED,4.59,1,22,0,259,4,1,1
browser-use/browser-use,CLOSED,7.91,43,3984,102,791,3,2,1
browser-use/browser-use,MERGED,13.68,2,155,0,964,3,1,1
browser-use/browser-use,MERGED,1.69,10,256,26,1006,1,1,1
browser-use/browser-use,MERGED,1.12,3,258,84,594,1,1,2
browser-use/browser-use,MERGED,3.37,2,204,0,580,4,7,7
browser-use/browser-use,MERGED,2.38,2,3,1,245,1,1,3
browser-use/browser-use,MERGED,6.09,9,561,159,976,2,1,5
browser-use/browser-use,MERGED,1.97,1,0,3,543,3,1,1
browser-use/browser-use,MERGED,1.78,3,305,1,522,1,1,2
ventoy/Ventoy,MERGED,5136.11,1,9,9,39,3,0,1
ventoy/Ventoy,MERGED,11.29,1,3,1,385,5,8,1
ventoy/Ventoy,MERGED,1223.99,1,93,0,42,3,0,1
ventoy/Ventoy,MERGED,1445.6,4,7,7,52,3,0,1
ventoy/Ventoy,CLOSED,5981.51,1,53,54,251,1,1,1
ventoy/Ventoy,MERGED,103.45,1,1,1,15,3,0,1
ventoy/Ventoy,MERGED,201.35,1,3,3,0,2,1,1
ventoy/Ventoy,MERGED,201.43,1,10,10,0,2,1,1
ventoy/Ventoy,MERGED,227.05,1,4,4,0,3,1,3
ventoy/Ventoy,MERGED,356.5,1,20,3,0,3,0,4
ventoy/Ventoy,MERGED,32.09,2,112,0,0,3,1,2
ventoy/Ventoy,MERGED,2.47,1,5,5,0,4,8,3
ventoy/Ventoy,MERGED,6.32,1,74,11,63,3,2,1
ventoy/Ventoy,MERGED,15.26,1,1,1,0,3,2,1
ventoy/Ventoy,MERGED,8.99,1,58,0,0,4,1,1
ventoy/Ventoy,CLOSED,16212.57,1,46,46,61,3,1,1
ventoy/Ventoy,MERGED,46.23,1,29,29,0,3,5,9
ventoy/Ventoy,MERGED,13882.45,1,1,0,0,3,3,3
ventoy/Ventoy,CLOSED,1831.73,1,0,0,80,2,1,2
ventoy/Ventoy,CLOSED,3973.45,1,0,0,0,2,1,1
ventoy/Ventoy,MERGED,75.88,1,0,0,69,3,0,1
abi/screenshot-to-code,CLOSED,6929.17,1,1,1,29,2,0,1
abi/screenshot-to-code,CLOSED,1994.54,48,1395,1869,1311,2,2,1
abi/screenshot-to-code,MERGED,24.4,1,3,0,0,2,1,1
abi/screenshot-to-code,MERGED,168.02,5,32,5,0,2,1,2
abi/screenshot-to-code,CLOSED,272.34,1,13,7,270,2,0,1
abi/screenshot-to-code,MERGED,95.07,3,19,11,93,3,2,1
abi/screenshot-to-code,MERGED,56.11,6,124,61,59,2,4,5
abi/screenshot-to-code,MERGED,45.15,1,51,7,390,2,2,2
abi/screenshot-to-code,MERGED,18.34,3,21,6,0,3,2,2
abi/screenshot-to-code,MERGED,7.79,4,45,19,245,3,5,3
abi/screenshot-to-code,MERGED,225.0,6,57,9,154,5,6,2
abi/screenshot-to-code,MERGED,25.45,5,57,35,506,3,5,1
abi/screenshot-to-code,CLOSED,244.35,1,3,4,0,4,4,2
abi/screenshot-to-code,MERGED,80.63,7,84,3,272,5,3,4
moby/moby,MERGED,7.52,5,145,16,829,2,1,2
moby/moby,MERGED,20.35,6,6,6,287,2,1,1
moby/moby,MERGED,11.67,2,2,2,214,2,0,1
moby/moby,MERGED,33.48,3,49,0,302,2,1,1
moby/moby,MERGED,1.21,1,38,17,1333,3,0,2
moby/moby,MERGED,4.74,1,147,0,0,2,1,6
moby/moby,MERGED,1.38,2,12,18,159,2,2,3
moby/moby,MERGED,1.02,2,8,2,303,2,2,1
moby/moby,MERGED,4.02,1,11,5,195,2,0,1
moby/moby,MERGED,15.7,8,123,167,463,3,0,6
moby/moby,MERGED,9.59,2,22,6,387,4,0,2
moby/moby,MERGED,19.29,4,27,2,305,3,2,5
moby/moby,MERGED,1.89,3,10,10,474,3,0,2
moby/moby,MERGED,17.57,1,38,17,1315,3,1,10
moby/moby,MERGED,11.6,4,18,4,311,3,0,6
moby/moby,MERGED,3.33,109,20110,19018,1965,2,2,1
moby/moby,MERGED,1.52,10,269,27,209,2,0,1
moby/moby,MERGED,2.77,10,269,27,185,2,0,1
moby/moby,MERGED,19.51,2,70,83,818,3,1,5
moby/moby,MERGED,3.75,14,15,15,5187,2,0,1
moby/moby,MERGED,3.18,15,15,15,5165,2,0,1
moby/moby,MERGED,48.39,16,641,306,333,3,1,2
moby/moby,MERGED,3.75,1,1,1,240,3,0,1
moby/moby,MERGED,16.78,9,53,190,1091,3,0,2
moby/moby,MERGED,1.79,1,1,1,224,4,1,2
moby/moby,MERGED,2.39,7,32,60,160,2,1,1
moby/moby,MERGED,6.6,2,3,2,18,3,0,2
moby/moby,MERGED,55.46,23,80,419,133,3,3,3
moby/moby,MERGED,36.4,6,77,70,842,3,2,11
moby/moby,MERGED,2.05,2,3,2,349,3,2,2
moby/moby,MERGED,20.59,2,44,18,253,3,0,2
moby/moby,MERGED,6.38,2,44,18,253,2,0,1
moby/moby,MERGED,48.97,158,431,990,1537,3,0,8
moby/moby,MERGED,4.51,5,23,6,187,3,0,1
moby/moby,MERGED,4.26,7,35,11,169,3,2,3
moby/moby,MERGED,4.26,1,3,3,159,2,0,1
moby/moby,MERGED,19.28,22,315,326,274,2,0,1
moby/moby,MERGED,19.65,7,42,13,1384,2,1,1
moby/moby,MERGED,19.85,10,58,15,1355,2,0,3
moby/moby,MERGED,70.49,9,117,129,3310,2,2,3
moby/moby,MERGED,24.58,30,73,80,112,2,0,2
moby/moby,MERGED,47.35,5,17,28,1263,2,6,1
moby/moby,MERGED,25.45,1,9,10,158,2,0,1
moby/moby,MERGED,26.08,8,27,25,352,2,1,1
moby/moby,MERGED,29.29,3,18,57,1183,2,4,4
moby/moby,MERGED,44.51,2,38,14,1154,2,0,1
moby/moby,MERGED,73.45,2,44,40,444,3,1,4
moby/moby,MERGED,61.89,49,352,363,415,3,3,3
moby/moby,MERGED,8.92,1,21,0,237,3,2,2
moby/moby,MERGED,22.09,1,854,0,174,4,7,1
swisskyrepo/PayloadsAllTheThings,CLOSED,295.66,3,28,23,362,4,1,1
swisskyrepo/PayloadsAllTheThings,CLOSED,205.51,15,1210,3,839,2,0,1
swisskyrepo/PayloadsAllTheThings,CLOSED,239.24,4,1208,4,284,2,1,2
swisskyrepo/PayloadsAllTheThings,MERGED,10.79,1,10,0,57,3,0,1
swisskyrepo/PayloadsAllTheThings,CLOSED,4913.16,2,77,1,1016,3,0,1
swisskyrepo/PayloadsAllTheThings,CLOSED,1.19,38,1210,910,368,1,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,1096.32,1,2,2,37,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,112.67,1,1629,2,37,2,4,1
swisskyrepo/PayloadsAllTheThings,CLOSED,942.35,1,6,0,123,5,6,1
swisskyrepo/PayloadsAllTheThings,CLOSED,792.62,2,15,0,0,2,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,224.05,1,1,0,0,3,1,1
swisskyrepo/PayloadsAllTheThings,MERGED,612.81,1,3,2,0,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,4275.73,1,2,0,0,3,0,1
swisskyrepo/PayloadsAllTheThings,CLOSED,993.39,1,1,0,0,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,1119.54,1,53,0,31,3,0,2
swisskyrepo/PayloadsAllTheThings,MERGED,1299.66,1,17,0,1488,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,3505.95,1,1,0,54,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,3833.84,2,39,1,174,3,1,1
swisskyrepo/PayloadsAllTheThings,MERGED,2.43,1,8,25,82,3,0,2
swisskyrepo/PayloadsAllTheThings,MERGED,539.69,1,1,1,50,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,2913.91,2,48,82,67,3,1,1
swisskyrepo/PayloadsAllTheThings,CLOSED,5.87,1,1,1,75,3,0,1
swisskyrepo/PayloadsAllTheThings,CLOSED,2682.89,1,46,1,0,3,4,1
swisskyrepo/PayloadsAllTheThings,MERGED,242.29,1,54,0,65,7,0,7
swisskyrepo/PayloadsAllTheThings,MERGED,690.63,1,2,0,32,3,0,2
swisskyrepo/PayloadsAllTheThings,CLOSED,419.87,1,39,0,0,2,1,1
swisskyrepo/PayloadsAllTheThings,MERGED,123.0,1,1,1,0,4,0,2
swisskyrepo/PayloadsAllTheThings,MERGED,1.27,1,32,0,262,4,1,1
swisskyrepo/PayloadsAllTheThings,CLOSED,41.4,1,3,1,0,4,1,3
swisskyrepo/PayloadsAllTheThings,MERGED,2.52,1,10,0,0,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,132.31,1,10,0,112,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,3.82,1,3,2,181,4,1,3
swisskyrepo/PayloadsAllTheThings,MERGED,8.77,1,7,1,31,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,509.78,1,29,1,0,3,0,1
swisskyrepo/PayloadsAllTheThings,MERGED,171.73,1,1,1,87,3,1,1
swisskyrepo/PayloadsAllTheThings,MERGED,2.53,1,8,0,0,3,1,2
pallets/flask,CLOSED,5.76,1,23,9,350,2,1,1
pallets/flask,CLOSED,2722.48,1,24,0,684,3,3,1
pallets/flask,CLOSED,2.97,2,5,2,841,4,1,3
pallets/flask,CLOSED,1891.49,8,26,17,47,2,4,1
pallets/flask,CLOSED,1.52,2,14,9,59,2,2,9
pallets/flask,MERGED,53.73,4,14,2,265,2,2,1
pallets/flask,MERGED,57.35,2,3,1,495,2,1,1
pallets/flask,MERGED,4538.85,5,54,12,480,3,0,1
pallets/flask,MERGED,2325.13,13,1820,1537,785,2,3,3
pallets/flask,CLOSED,5.82,1,32,13,153,3,1,10
pallets/flask,MERGED,29.22,4,23,5,70,3,3,4
pallets/flask,MERGED,1487.22,3,75,38,1239,6,18,23
pallets/flask,MERGED,4.26,4,78,0,413,3,1,3
pallets/flask,CLOSED,1.14,1,1,5,403,3,0,3
pallets/flask,CLOSED,1572.2,2,56,0,682,3,1,5
pallets/flask,MERGED,550.84,3,8,2,873,3,5,3
pallets/flask,MERGED,1.73,13,664,284,2212,3,0,7
pallets/flask,MERGED,2.73,2,2,0,136,3,0,1
pallets/flask,MERGED,3.93,6,62,26,1639,2,5,1
pallets/flask,CLOSED,9.38,1,5,4,403,2,1,1
pallets/flask,MERGED,243.58,5,92,1,799,2,0,1
pallets/flask,MERGED,119.63,4,42,37,11,2,0,2
pallets/flask,MERGED,288.5,2,8,1,577,3,4,1
pallets/flask,MERGED,405.46,4,190,30,762,4,6,6
pallets/flask,MERGED,797.64,2,15,4,182,3,1,2
pallets/flask,CLOSED,105.82,2,10,1,409,3,0,1
pallets/flask,MERGED,12.6,2,4,4,194,3,0,1
pallets/flask,MERGED,207.74,1,2,1,50,3,0,1
pallets/flask,MERGED,1.41,1,4,4,29,2,0,4
pallets/flask,MERGED,234.55,3,5,6,462,3,4,1
pallets/flask,MERGED,712.45,2,4,5,191,3,0,1
pallets/flask,MERGED,5234.09,3,33,1,540,5,3,1
pallets/flask,MERGED,16.81,1,2,2,151,2,0,7
pallets/flask,MERGED,1004.46,3,26,12,451,3,0,1
pallets/flask,MERGED,1058.34,3,29,8,371,3,4,2
pallets/flask,MERGED,1141.65,3,16,1,285,4,9,5
pallets/flask,CLOSED,2.02,5,19,2,285,4,1,2
pallets/flask,MERGED,16.93,1,4,2,98,2,0,1
pallets/flask,MERGED,1426.49,2,45,41,442,3,12,4
pallets/flask,MERGED,218.03,3,16,3,840,2,0,1
pallets/flask,MERGED,1483.29,1,5,1,547,3,5,6
pallets/flask,MERGED,101.93,1,1,1,529,3,1,3
pallets/flask,MERGED,115.01,4,34,3,542,5,6,1
pallets/flask,MERGED,73.43,2,5,3,386,4,19,4
pallets/flask,CLOSED,245.88,5,38,13,182,5,10,9
pallets/flask,MERGED,73.47,6,204,82,401,2,2,4
pallets/flask,MERGED,82.6,4,36,11,854,3,2,8
pallets/flask,CLOSED,19.34,2,56,2,504,3,5,1
pallets/flask,MERGED,20.35,2,16,0,459,2,0,2
pallets/flask,CLOSED,53.87,3,29,16,743,3,3,2
grafana/grafana,MERGED,1.29,4,100,11,1172,2,1,1
grafana/grafana,MERGED,5.13,1,27,0,2359,2,1,5
grafana/grafana,MERGED,1.17,2,13,13,399,2,1,1
grafana/grafana,MERGED,1.78,2,9,5,107,3,2,1
grafana/grafana,MERGED,3.4,3,50,3,529,2,1,1
grafana/grafana,MERGED,3.41,7,2,121,351,2,1,1
grafana/grafana,MERGED,1.02,2,42,4,478,2,1,1
grafana/grafana,MERGED,13.5,2,39,3,898,2,1,3
grafana/grafana,MERGED,11.93,18,414,270,297,0,1,1
grafana/grafana,MERGED,17.27,4,14,8,399,2,1,2
grafana/grafana,MERGED,1.37,2,3,3,199,1,1,1
grafana/grafana,MERGED,19.7,1,10,7,104,2,1,1
grafana/grafana,MERGED,29.41,2,43,30,3720,2,1,1
grafana/grafana,MERGED,3.76,1,11,0,464,2,1,1
grafana/grafana,MERGED,5.4,1,2,0,1267,2,1,1
grafana/grafana,MERGED,4.76,2,8,8,0,3,1,4
grafana/grafana,MERGED,19.83,5,166,12,552,2,1,3
grafana/grafana,MERGED,1.2,1,1,0,279,2,1,1
grafana/grafana,MERGED,23.16,8,119,9,362,2,1,5
grafana/grafana,MERGED,20.3,2,20,0,575,2,1,4
grafana/grafana,MERGED,20.52,1,21,11,522,2,5,1
grafana/grafana,MERGED,4.33,1,3,3,75,2,1,1
grafana/grafana,MERGED,4.45,3,80,34,94,2,1,1
grafana/grafana,MERGED,11.42,8,317,206,759,2,1,3
grafana/grafana,MERGED,9.09,18,18,0,297,0,1,1
grafana/grafana,MERGED,44.97,5,265,2,214,2,1,4
grafana/grafana,MERGED,15.03,1,1,1,564,3,3,1
grafana/grafana,MERGED,48.47,6,15,15,137,2,1,1
grafana/grafana,MERGED,23.33,4,69,2,323,2,1,1
grafana/grafana,MERGED,2.55,2,4,0,740,3,2,2
grafana/grafana,MERGED,1.02,63,647,617,298,2,2,1
grafana/grafana,MERGED,2.17,75,821,683,298,2,4,1
grafana/grafana,MERGED,21.47,1,2,2,1145,2,2,1
grafana/grafana,MERGED,26.45,35,149,684,131,2,1,2
grafana/grafana,MERGED,23.4,24,476,8,301,2,1,2
grafana/grafana,MERGED,5.26,5,360,0,1246,2,1,5
grafana/grafana,MERGED,10.24,1,8,0,427,2,2,1
grafana/grafana,MERGED,2.42,6,1191,12,272,2,1,3
grafana/grafana,MERGED,2.0,80,597,442,298,2,1,1
grafana/grafana,MERGED,29.33,3,7,6,415,7,2,8
grafana/grafana,MERGED,7.76,2,173,7,332,2,1,1
grafana/grafana,MERGED,7.53,5,152,23,178,2,1,1
grafana/grafana,MERGED,10.05,18,396,54,297,0,1,1
grafana/grafana,MERGED,69.0,9,473,13,376,3,1,1
grafana/grafana,MERGED,14.34,1,1,1,1329,3,3,1
grafana/grafana,MERGED,14.93,1,1,0,229,2,1,1
grafana/grafana,MERGED,19.76,13,359,214,1076,2,2,4
grafana/grafana,MERGED,69.07,3,276,39,649,4,7,3
grafana/grafana,MERGED,11.36,1,47,56,221,2,3,1
grafana/grafana,CLOSED,17.81,5,7,2,564,15,1,1
enaqx/awesome-react,CLOSED,1438.76,1,1,0,580,3,2,1
enaqx/awesome-react,MERGED,3459.93,1,1,0,646,2,1,1
enaqx/awesome-react,MERGED,3247.43,1,1,0,122,3,0,1
enaqx/awesome-react,CLOSED,3795.06,1,1,0,70,3,0,1
enaqx/awesome-react,CLOSED,1455.21,1,3,3,62,3,1,1
enaqx/awesome-react,MERGED,69.85,1,7,8,37,2,0,1
enaqx/awesome-react,CLOSED,489.08,1,2,0,0,3,0,1
enaqx/awesome-react,CLOSED,9503.47,1,1,0,0,3,1,1
enaqx/awesome-react,CLOSED,9576.49,1,1,0,613,3,0,1
enaqx/awesome-react,MERGED,24.12,1,2,0,188,4,0,2
enaqx/awesome-react,CLOSED,15.43,1,1,0,0,2,0,1
enaqx/awesome-react,MERGED,2.73,1,1,0,43,2,0,1
enaqx/awesome-react,MERGED,13.18,1,1,0,0,2,0,1
enaqx/awesome-react,CLOSED,14402.74,1,1,0,0,3,1,1
enaqx/awesome-react,MERGED,88.38,1,1,0,126,3,1,1
enaqx/awesome-react,MERGED,311.33,1,19,20,130,2,7,1
enaqx/awesome-react,MERGED,141.79,1,1,0,0,2,0,2
enaqx/awesome-react,MERGED,38.07,1,1,1,0,2,0,2
enaqx/awesome-react,CLOSED,71.23,1,1,0,0,2,1,1
enaqx/awesome-react,MERGED,69.48,2,13,1,0,2,4,2
enaqx/awesome-react,MERGED,16.47,1,1,0,239,2,0,1
enaqx/awesome-react,MERGED,2953.23,1,2,0,7,3,0,1
enaqx/awesome-react,CLOSED,24324.19,1,5,4,207,2,0,1
enaqx/awesome-react,MERGED,3565.16,1,0,1,65,3,1,1
enaqx/awesome-react,CLOSED,10591.0,1,1,0,180,4,2,1
enaqx/awesome-react,MERGED,65.41,1,1,0,0,2,1,1
enaqx/awesome-react,CLOSED,10776.62,1,1,0,67,2,3,2
enaqx/awesome-react,MERGED,22.01,1,1,0,0,2,0,2
enaqx/awesome-react,MERGED,4.31,1,1,1,0,2,0,1
enaqx/awesome-react,MERGED,59.01,1,7,1,126,2,0,3
enaqx/awesome-react,CLOSED,3901.78,1,1,0,32,3,0,2
enaqx/awesome-react,CLOSED,3932.88,1,3,0,197,3,0,1
enaqx/awesome-react,MERGED,24.51,1,1,0,116,2,0,1
enaqx/awesome-react,MERGED,1.03,2,3,2,367,2,2,1
enaqx/awesome-react,MERGED,39.48,1,1,0,0,2,0,1
enaqx/awesome-react,MERGED,1.02,1,13,13,265,2,0,1
enaqx/awesome-react,MERGED,38.02,1,2,0,135,2,1,2
enaqx/awesome-react,MERGED,35.83,1,1,0,38,2,0,1
enaqx/awesome-react,MERGED,15.2,1,10,6,1065,2,4,1
enaqx/awesome-react,CLOSED,1842.88,1,2,0,50,3,0,1
enaqx/awesome-react,MERGED,1.14,1,1,0,119,2,0,3
enaqx/awesome-react,MERGED,208.65,1,10,0,421,2,0,4
enaqx/awesome-react,CLOSED,13.64,7,219,1,107,2,1,2
enaqx/awesome-react,MERGED,4.45,1,1,0,0,2,0,1
enaqx/awesome-react,MERGED,2.89,1,1,2,27,2,0,1
enaqx/awesome-react,MERGED,9.34,1,1,0,33,2,0,1
enaqx/awesome-react,MERGED,10.57,1,1,0,94,2,0,1
enaqx/awesome-react,MERGED,3.85,1,1,1,6,2,0,1
enaqx/awesome-react,MERGED,2.43,1,1,0,38,2,0,1
enaqx/awesome-react,MERGED,30.66,1,2,0,92,2,1,1
tesseract-ocr/tesseract,MERGED,38.94,1,3,4,275,3,0,5
tesseract-ocr/tesseract,MERGED,7.29,1,2,2,0,2,0,1
tesseract-ocr/tesseract,MERGED,2.47,13,14,14,0,2,0,1
tesseract-ocr/tesseract,MERGED,120.56,10,867,46,615,3,7,1
tesseract-ocr/tesseract,MERGED,9.73,4,32,30,0,2,1,1
tesseract-ocr/tesseract,MERGED,11.02,3,10,7,0,2,0,1
tesseract-ocr/tesseract,MERGED,11.05,2,10,23,347,2,0,1
tesseract-ocr/tesseract,MERGED,2.2,1,4,463,0,2,1,1
tesseract-ocr/tesseract,MERGED,1.58,5,0,5,0,2,0,2
tesseract-ocr/tesseract,MERGED,4.96,1,4,1,159,2,0,1
tesseract-ocr/tesseract,MERGED,5.68,1,3,4,0,2,0,1
tesseract-ocr/tesseract,MERGED,2298.74,1,20,6,593,2,3,3
tesseract-ocr/tesseract,MERGED,32.14,1,0,1,74,3,0,2
tesseract-ocr/tesseract,CLOSED,3496.72,1,4,0,88,4,0,10
tesseract-ocr/tesseract,MERGED,20.51,49,2900,3440,557,2,16,7
tesseract-ocr/tesseract,MERGED,1.92,13,3,2050,52,2,2,3
tesseract-ocr/tesseract,MERGED,2.19,3,9,63,171,2,0,1
tesseract-ocr/tesseract,MERGED,61.17,7,149,0,180,3,7,16
tesseract-ocr/tesseract,MERGED,7.41,12,57,39,0,2,1,1
tesseract-ocr/tesseract,MERGED,7.95,1,85,35,23,2,0,1
tesseract-ocr/tesseract,MERGED,22.5,10,2108,0,351,4,2,10
tesseract-ocr/tesseract,MERGED,14.69,3,18,77,222,3,1,2
tesseract-ocr/tesseract,MERGED,9.87,3,5,6,64,2,1,1
tesseract-ocr/tesseract,MERGED,25.54,1,1,1,489,3,1,1
tesseract-ocr/tesseract,MERGED,12.77,5,96,15,359,3,1,3
tesseract-ocr/tesseract,CLOSED,679.1,4,18,10,258,4,16,5
tesseract-ocr/tesseract,MERGED,4.86,12,45,49,121,2,2,1
tesseract-ocr/tesseract,MERGED,12.58,1,14,62,0,2,0,1
tesseract-ocr/tesseract,MERGED,1.5,3,8,39,0,2,0,1
tesseract-ocr/tesseract,MERGED,220.91,2,33,28,154,2,0,2
tesseract-ocr/tesseract,MERGED,12.08,1,5,2,385,4,5,14
tesseract-ocr/tesseract,MERGED,14.98,1,2,2,72,2,1,1
tesseract-ocr/tesseract,MERGED,311.99,1,5,3,245,2,0,1
tesseract-ocr/tesseract,MERGED,2.98,1,8,1,69,2,0,3
tesseract-ocr/tesseract,MERGED,9.09,2,9,11,170,4,9,2
tesseract-ocr/tesseract,MERGED,1.88,11,39,56,0,2,3,1
tesseract-ocr/tesseract,MERGED,3.15,1,7,3,0,3,0,1
tesseract-ocr/tesseract,MERGED,2.62,1,1,3,57,2,0,1
tesseract-ocr/tesseract,MERGED,5.16,10,33,55,0,2,2,3
tesseract-ocr/tesseract,MERGED,7.45,1,5,7,9,3,3,5
tesseract-ocr/tesseract,MERGED,3.65,2,20,2,0,3,0,3
tesseract-ocr/tesseract,MERGED,8.98,14,39,39,0,2,0,3
tesseract-ocr/tesseract,MERGED,56.52,1,3,4,0,2,0,6
tesseract-ocr/tesseract,MERGED,1.22,1,7,5,85,2,0,1
tesseract-ocr/tesseract,MERGED,12.42,1,2,2,0,3,0,2
tesseract-ocr/tesseract,MERGED,12.5,1,0,1,0,3,0,2
tesseract-ocr/tesseract,MERGED,12.55,3,3,3,0,3,0,3
tesseract-ocr/tesseract,MERGED,12.59,4,16,24,0,3,0,2
tesseract-ocr/tesseract,MERGED,19.91,9,26,34,45,3,3,7
tesseract-ocr/tesseract,MERGED,139.35,1,26,1,687,4,8,9
josephmisiti/awesome-machine-learning,MERGED,1380.57,1,1,0,193,3,0,1
josephmisiti/awesome-machine-learning,MERGED,290.06,1,0,2,38,3,1,1
josephmisiti/awesome-machine-learning,MERGED,1028.71,1,1,0,0,3,0,1
josephmisiti/awesome-machine-learning,MERGED,495.96,1,2,1,371,3,0,1
josephmisiti/awesome-machine-learning,MERGED,494.59,1,2,1,64,4,1,3
josephmisiti/awesome-machine-learning,MERGED,584.84,1,1,0,64,4,1,1
josephmisiti/awesome-machine-learning,MERGED,370.39,1,1,0,0,3,2,1
josephmisiti/awesome-machine-learning,MERGED,487.04,1,1,0,131,3,0,1
josephmisiti/awesome-machine-learning,CLOSED,637.21,1,45,0,88,2,1,1
josephmisiti/awesome-machine-learning,MERGED,1103.78,1,3,0,68,3,0,1
josephmisiti/awesome-machine-learning,MERGED,138.92,1,2,1,98,3,0,1
josephmisiti/awesome-machine-learning,CLOSED,1371.24,1,0,28,0,4,2,1
josephmisiti/awesome-machine-learning,CLOSED,2858.88,2,458,432,49,3,3,1
josephmisiti/awesome-machine-learning,MERGED,527.65,1,1,0,91,3,0,1
josephmisiti/awesome-machine-learning,CLOSED,227.95,1,2,1,0,2,1,1
josephmisiti/awesome-machine-learning,MERGED,43.81,1,1,0,0,3,1,1
josephmisiti/awesome-machine-learning,MERGED,228.17,1,1,0,45,3,2,1
josephmisiti/awesome-machine-learning,MERGED,52.92,1,1,0,35,2,0,1
modelcontextprotocol/servers,MERGED,35.89,1,1,4,2448,2,0,1
modelcontextprotocol/servers,MERGED,22.0,1,1,0,1100,2,0,1
modelcontextprotocol/servers,MERGED,22.92,1,1,0,1969,2,0,1
modelcontextprotocol/servers,MERGED,23.64,1,1,0,801,2,0,1
modelcontextprotocol/servers,MERGED,24.67,1,1,0,825,2,0,1
modelcontextprotocol/servers,MERGED,25.53,1,1,1,46,2,0,1
modelcontextprotocol/servers,MERGED,27.91,1,1,0,844,2,0,1
modelcontextprotocol/servers,MERGED,1.02,3,143,0,1251,2,0,1
modelcontextprotocol/servers,MERGED,43.33,1,1,0,91,2,0,2
modelcontextprotocol/servers,MERGED,46.2,1,1,0,1650,2,0,1
modelcontextprotocol/servers,MERGED,2.64,1,2,0,1889,2,0,1
modelcontextprotocol/servers,MERGED,30.81,1,1,0,2160,2,0,1
modelcontextprotocol/servers,MERGED,30.98,1,1,0,822,2,0,1
modelcontextprotocol/servers,MERGED,35.05,1,1,0,2638,2,0,1
modelcontextprotocol/servers,MERGED,165.72,1,1,0,470,4,0,2
modelcontextprotocol/servers,MERGED,111.74,1,1,0,1420,2,0,1
modelcontextprotocol/servers,MERGED,149.36,1,1,0,2887,2,0,1
modelcontextprotocol/servers,MERGED,165.54,1,1,0,833,2,0,1
modelcontextprotocol/servers,MERGED,162.86,1,1,0,864,2,0,1
modelcontextprotocol/servers,MERGED,163.91,1,1,0,2023,2,0,1
modelcontextprotocol/servers,MERGED,170.31,1,1,0,546,2,0,1
modelcontextprotocol/servers,MERGED,241.96,1,1,0,782,3,0,2
modelcontextprotocol/servers,MERGED,190.36,1,1,0,2603,2,0,1
modelcontextprotocol/servers,MERGED,213.82,1,1,0,1085,2,0,3
modelcontextprotocol/servers,MERGED,116.11,1,31,14,1316,2,0,1
modelcontextprotocol/servers,MERGED,218.5,1,1,0,736,2,0,1
modelcontextprotocol/servers,MERGED,290.95,1,1,0,1603,2,0,1
modelcontextprotocol/servers,MERGED,294.46,1,1,0,58,2,0,1
modelcontextprotocol/servers,MERGED,306.21,1,1,0,1410,2,0,1
modelcontextprotocol/servers,MERGED,308.39,1,1,0,1898,2,0,1
modelcontextprotocol/servers,MERGED,310.42,1,1,0,0,2,0,1
modelcontextprotocol/servers,MERGED,336.89,1,1,0,1248,2,0,6
modelcontextprotocol/servers,MERGED,314.09,1,1,0,1335,2,0,1
